,AAPL,NKE,GOOGL,AMZN
2009-12-18 00:00:00,5.9495720863342285,13.790353775024414,14.925424575805664,6.423999786376953
2009-12-21 00:00:00,6.034815311431885,13.888824462890625,14.981982231140137,6.639500141143799
2009-12-22 00:00:00,6.0996575355529785,13.93592643737793,15.04304313659668,6.6875
2009-12-23 00:00:00,6.152629375457764,14.008708000183105,15.307307243347168,6.947000026702881
2009-12-24 00:00:00,6.363908767700195,13.968034744262695,15.477477073669434,6.923500061035156
2009-12-28 00:00:00,6.442147731781006,14.021549224853516,15.587336540222168,6.9654998779296875
2009-12-29 00:00:00,6.365735054016113,14.173541069030762,15.500500679016113,6.9704999923706055
2009-12-30 00:00:00,6.443060874938965,14.158552169799805,15.583833694458008,6.82450008392334
2009-12-31 00:00:00,6.41535758972168,14.143573760986328,15.5150146484375,6.72599983215332
2010-01-04 00:00:00,6.515211582183838,13.989441871643066,15.684433937072754,6.695000171661377
2010-01-05 00:00:00,6.526474475860596,14.045100212097168,15.615365028381348,6.734499931335449
2010-01-06 00:00:00,6.422664642333984,13.959468841552734,15.221721649169922,6.612500190734863
2010-01-07 00:00:00,6.410791397094727,14.096475601196289,14.867366790771484,6.5
2010-01-08 00:00:00,6.45341157913208,14.068645477294922,15.065566062927246,6.676000118255615
2010-01-11 00:00:00,6.396483421325684,13.895249366760254,15.042793273925781,6.515500068664551
2010-01-12 00:00:00,6.3237223625183105,13.875983238220215,14.776777267456055,6.367499828338623
2010-01-13 00:00:00,6.4129228591918945,14.000147819519043,14.69194221496582,6.45550012588501
2010-01-14 00:00:00,6.375781536102295,13.912374496459961,14.761011123657227,6.367499828338623
2010-01-15 00:00:00,6.269228935241699,13.783934593200684,14.514514923095703,6.35699987411499
2010-01-19 00:00:00,6.546568393707275,13.852438926696777,14.705204963684082,6.380499839782715
2010-01-20 00:00:00,6.445801258087158,13.738981246948242,14.524774551391602,6.289000034332275
2010-01-21 00:00:00,6.334378242492676,13.623383522033691,14.589089393615723,6.330999851226807
2010-01-22 00:00:00,6.020201206207275,13.482098579406738,13.76401424407959,6.071499824523926
2010-01-25 00:00:00,6.182161331176758,13.629802703857422,13.513513565063477,6.015500068664551
2010-01-26 00:00:00,6.269533634185791,13.644792556762695,13.574073791503906,5.973999977111816
2010-01-27 00:00:00,6.328593730926514,13.700448989868164,13.566065788269043,6.137499809265137
2010-01-28 00:00:00,6.067083358764648,13.597698211669922,13.370620727539062,6.301499843597412
2010-01-29 00:00:00,5.846978187561035,13.646929740905762,13.261761665344238,6.270500183105469
2010-02-01 00:00:00,5.928260803222656,13.721855163574219,13.338838577270508,5.94350004196167
2010-02-02 00:00:00,5.962663650512695,13.685462951660156,13.291291236877441,5.906000137329102
2010-02-03 00:00:00,6.065257549285889,13.700448989868164,13.53403377532959,5.954999923706055
2010-02-04 00:00:00,5.8466715812683105,13.291576385498047,13.182682991027832,5.796999931335449
2010-02-05 00:00:00,5.9504852294921875,13.208087921142578,13.29554557800293,5.869500160217285
2010-02-08 00:00:00,5.9096903800964355,13.12246036529541,13.350099563598633,5.8414998054504395
2010-02-09 00:00:00,5.972709655761719,13.38148307800293,13.424424171447754,5.901500225067139
2010-02-10 00:00:00,5.940133571624756,13.409307479858398,13.374625205993652,5.868000030517578
2010-02-11 00:00:00,6.048208713531494,13.475672721862793,13.423422813415527,6.004499912261963
2010-02-12 00:00:00,6.1002678871154785,13.377201080322266,13.341341018676758,5.982999801635742
2010-02-16 00:00:00,6.192207336425781,13.62552547454834,13.546046257019043,5.876500129699707
2010-02-17 00:00:00,6.166330814361572,13.803199768066406,13.468718528747559,5.815499782562256
2010-02-18 00:00:00,6.177900314331055,13.794641494750977,13.594094276428223,5.9039998054504395
2010-02-19 00:00:00,6.13953971862793,13.775370597839355,13.532532691955566,5.875999927520752
2010-02-22 00:00:00,6.101484775543213,13.766807556152344,13.58358383178711,5.9004998207092285
2010-02-23 00:00:00,5.999195575714111,13.728273391723633,13.39013957977295,5.861999988555908
2010-02-24 00:00:00,6.108792304992676,13.899529457092285,13.300049781799316,5.986000061035156
2010-02-25 00:00:00,6.1495866775512695,14.162836074829102,13.173924446105957,5.909999847412109
2010-02-26 00:00:00,6.229347229003906,14.47109603881836,13.183182716369629,5.920000076293945
2010-03-01 00:00:00,6.362387180328369,14.608100891113281,13.330580711364746,6.2270002365112305
2010-03-02 00:00:00,6.358124732971191,14.56314468383789,13.540040016174316,6.276500225067139
2010-03-03 00:00:00,6.372735023498535,14.47966194152832,13.646647453308105,6.29449987411499
2010-03-04 00:00:00,6.414750099182129,14.535541534423828,13.878628730773926,6.426499843597412
2010-03-05 00:00:00,6.6656060218811035,14.683846473693848,14.119368553161621,6.445499897003174
2010-03-08 00:00:00,6.669561862945557,14.791300773620605,14.076075553894043,6.505499839782715
2010-03-09 00:00:00,6.789509296417236,14.81495189666748,14.018769264221191,6.440999984741211
2010-03-10 00:00:00,6.844913482666016,14.855785369873047,14.425676345825195,6.5254998207092285
2010-03-11 00:00:00,6.86500883102417,14.991189956665039,14.54304313659668,6.678999900817871
2010-03-12 00:00:00,6.898494720458984,15.023427963256836,14.503003120422363,6.591000080108643
2010-03-15 00:00:00,6.814471244812012,15.128739356994629,14.09359359741211,6.55649995803833
2010-03-16 00:00:00,6.833042144775391,15.126595497131348,14.144144058227539,6.5894999504089355
2010-03-17 00:00:00,6.822996616363525,15.23405647277832,14.153153419494629,6.566999912261963
2010-03-18 00:00:00,6.8391313552856445,16.046485900878906,14.174174308776855,6.638000011444092
2010-03-19 00:00:00,6.766067028045654,15.801467895507812,14.01401424407959,6.517499923706055
2010-03-22 00:00:00,6.842174053192139,15.878832817077637,13.951451301574707,6.523499965667725
2010-03-23 00:00:00,6.952076435089111,16.009937286376953,13.738739013671875,6.4629998207092285
2010-03-24 00:00:00,6.982824802398682,15.771374702453613,13.947196960449219,6.4019999504089355
2010-03-25 00:00:00,6.900019645690918,15.812214851379395,14.08608627319336,6.736499786376953
2010-03-26 00:00:00,7.0294036865234375,15.880983352661133,14.081331253051758,6.752999782562256
2010-03-29 00:00:00,7.074764251708984,15.898180961608887,14.075325012207031,6.75600004196167
2010-03-30 00:00:00,7.1800994873046875,15.863788604736328,14.18193244934082,6.828999996185303
2010-03-31 00:00:00,7.154219150543213,15.79716968536377,14.192192077636719,6.78849983215332
2010-04-01 00:00:00,7.183752059936523,15.906777381896973,14.234233856201172,6.5904998779296875
2010-04-05 00:00:00,7.260469436645508,15.928263664245605,14.28954029083252,6.57450008392334
2010-04-06 00:00:00,7.2924346923828125,15.885290145874023,14.219719886779785,6.7779998779296875
2010-04-07 00:00:00,7.324703693389893,15.816505432128906,14.1026029586792,6.743500232696533
2010-04-08 00:00:00,7.304917335510254,15.902481079101562,14.201451301574707,7.047999858856201
2010-04-09 00:00:00,7.360934734344482,16.158246994018555,14.169670104980469,7.002999782562256
2010-04-12 00:00:00,7.376155853271484,16.233469009399414,14.3325834274292,7.059999942779541
2010-04-13 00:00:00,7.3804144859313965,16.229175567626953,14.683934211730957,7.007999897003174
2010-04-14 00:00:00,7.479663848876953,16.291505813598633,14.739740371704102,7.214000225067139
2010-04-15 00:00:00,7.577995777130127,16.257104873657227,14.8973970413208,7.290999889373779
2010-04-16 00:00:00,7.53171968460083,16.15609359741211,13.767518043518066,7.108500003814697
2010-04-19 00:00:00,7.52167272567749,16.244216918945312,13.766265869140625,7.121500015258789
2010-04-20 00:00:00,7.446170806884766,16.4118595123291,13.88988971710205,7.210000038146973
2010-04-21 00:00:00,7.891565799713135,16.489234924316406,13.871371269226074,7.321499824523926
2010-04-22 00:00:00,8.11227798461914,16.813770294189453,13.690190315246582,7.504499912261963
2010-04-23 00:00:00,8.245015144348145,16.742843627929688,13.638387680053711,7.18149995803833
2010-04-26 00:00:00,8.204524040222168,16.768634796142578,13.304304122924805,7.355500221252441
2010-04-27 00:00:00,7.977417945861816,16.493526458740234,13.239740371704102,7.10099983215332
2010-04-28 00:00:00,7.964016437530518,16.42905616760254,13.242993354797363,6.96750020980835
2010-04-29 00:00:00,8.178342819213867,16.671924591064453,13.313312530517578,7.08650016784668
2010-04-30 00:00:00,7.94849157333374,16.315135955810547,13.155655860900879,6.855000019073486
2010-05-03 00:00:00,8.108628273010254,16.714900970458984,13.278278350830078,6.874499797821045
2010-05-04 00:00:00,7.875121593475342,16.6246395111084,12.671921730041504,6.491499900817871
2010-05-05 00:00:00,7.793228626251221,16.164697647094727,12.756756782531738,6.546500205993652
2010-05-06 00:00:00,7.496710300445557,15.539255142211914,12.479228973388672,6.435500144958496
2010-05-07 00:00:00,7.180402755737305,15.176026344299316,12.340841293334961,6.249000072479248
2010-05-10 00:00:00,7.732342720031738,16.47418785095215,13.054304122924805,6.564499855041504
2010-05-11 00:00:00,7.8093647956848145,16.426902770996094,12.738988876342773,6.5229997634887695
2010-05-12 00:00:00,7.978936195373535,16.732099533081055,12.6473970413208,6.69350004196167
2010-05-13 00:00:00,7.865380764007568,16.237764358520508,12.784785270690918,6.573500156402588
2010-05-14 00:00:00,7.727166175842285,15.848747253417969,12.700950622558594,6.426499843597412
2010-05-17 00:00:00,7.739346504211426,15.825102806091309,12.71196174621582,6.445499897003174
2010-05-18 00:00:00,7.682719707489014,15.67465877532959,12.471721649169922,6.314000129699707
2010-05-19 00:00:00,7.560337543487549,15.528505325317383,12.373123168945312,6.229499816894531
2010-05-20 00:00:00,7.238245487213135,15.111546516418457,11.887137413024902,5.985499858856201
2010-05-21 00:00:00,7.377066612243652,15.343676567077637,11.81306266784668,6.136000156402588
2010-05-24 00:00:00,7.51223611831665,15.33292293548584,11.940940856933594,6.105999946594238
2010-05-25 00:00:00,7.465355396270752,15.67035961151123,11.938689231872559,6.243000030517578
2010-05-26 00:00:00,7.431564807891846,15.58653450012207,11.898649215698242,6.1605000495910645
2010-05-27 00:00:00,7.712860584259033,15.883140563964844,12.273774147033691,6.335000038146973
2010-05-28 00:00:00,7.8203253746032715,15.55644702911377,12.152902603149414,6.2729997634887695
2010-06-01 00:00:00,7.940573215484619,15.29853343963623,12.071320533752441,6.1620001792907715
2010-06-02 00:00:00,8.03555965423584,15.689703941345215,12.346596717834473,6.315499782562256
2010-06-03 00:00:00,8.010292053222656,15.8838529586792,12.652652740478516,6.438000202178955
2010-06-04 00:00:00,7.792319297790527,15.266876220703125,12.480480194091797,6.138500213623047
2010-06-07 00:00:00,7.639488220214844,15.012319564819336,12.150150299072266,6.100500106811523
2010-06-08 00:00:00,7.5904765129089355,15.1568603515625,12.131631851196289,5.941999912261963
2010-06-09 00:00:00,7.403857707977295,15.102934837341309,11.862361907958984,5.895500183105469
2010-06-10 00:00:00,7.626402378082275,15.478292465209961,12.187437057495117,6.1605000495910645
2010-06-11 00:00:00,7.717730522155762,15.60342025756836,12.224724769592285,6.151500225067139
2010-06-14 00:00:00,7.741172790527344,15.579683303833008,12.091841697692871,6.191500186920166
2010-06-15 00:00:00,7.905869483947754,15.959356307983398,12.462211608886719,6.3420000076293945
2010-06-16 00:00:00,8.136027336120605,15.926998138427734,12.544294357299805,6.34499979019165
2010-06-17 00:00:00,8.27667236328125,16.086633682250977,12.514514923095703,6.29449987411499
2010-06-18 00:00:00,8.343647003173828,16.16645622253418,12.513262748718262,6.291500091552734
2010-06-21 00:00:00,8.224920272827148,16.0391788482666,12.226225852966309,6.127500057220459
2010-06-22 00:00:00,8.336950302124023,15.631454467773438,12.168417930603027,6.115499973297119
2010-06-23 00:00:00,8.249272346496582,15.644394874572754,12.063312530517578,6.072500228881836
2010-06-24 00:00:00,8.189300537109375,15.020953178405762,11.889389038085938,5.916500091552734
2010-06-25 00:00:00,8.119278907775879,15.126657485961914,11.828828811645508,6.050000190734863
2010-06-28 00:00:00,8.167988777160645,15.208639144897461,11.813814163208008,5.889999866485596
2010-06-29 00:00:00,7.798709869384766,14.705988883972168,11.367868423461914,5.430500030517578
2010-06-30 00:00:00,7.657454967498779,14.572240829467773,11.13488483428955,5.4629998207092285
2010-07-01 00:00:00,7.564599990844727,14.684420585632324,10.998248100280762,5.547999858856201
2010-07-02 00:00:00,7.5177178382873535,14.639119148254395,10.924674987792969,5.456999778747559
2010-07-06 00:00:00,7.5691680908203125,14.498902320861816,10.912663459777832,5.502999782562256
2010-07-07 00:00:00,7.874819755554199,14.790133476257324,11.266265869140625,5.671500205993652
2010-07-08 00:00:00,7.857161998748779,15.161171913146973,11.425424575805664,5.810999870300293
2010-07-09 00:00:00,7.903740882873535,15.133132934570312,11.698948860168457,5.86299991607666
2010-07-12 00:00:00,7.832808017730713,15.059785842895508,11.907657623291016,5.975500106811523
2010-07-13 00:00:00,7.6656718254089355,15.202165603637695,12.242241859436035,6.182499885559082
2010-07-14 00:00:00,7.6939826011657715,15.217263221740723,12.295796394348145,6.164999961853027
2010-07-15 00:00:00,7.6550164222717285,15.240996360778809,12.362862586975098,6.103000164031982
2010-07-16 00:00:00,7.607832431793213,14.876420021057129,11.501751899719238,5.924499988555908
2010-07-19 00:00:00,7.476313591003418,14.80091381072998,11.666166305541992,5.997000217437744
2010-07-20 00:00:00,7.6684112548828125,15.066250801086426,12.051801681518555,6.005000114440918
2010-07-21 00:00:00,7.739957809448242,15.0252685546875,11.949448585510254,5.871500015258789
2010-07-22 00:00:00,7.885473728179932,15.437299728393555,12.1323823928833,6.003499984741211
2010-07-23 00:00:00,7.913482666015625,15.691855430603027,12.263764381408691,5.94350004196167
2010-07-26 00:00:00,7.893390655517578,15.79540729522705,12.236486434936523,5.920000076293945
2010-07-27 00:00:00,8.039517402648926,15.894645690917969,12.328078269958496,5.856500148773193
2010-07-28 00:00:00,7.9445366859436035,15.771675109863281,12.120870590209961,5.856500148773193
2010-07-29 00:00:00,7.8577704429626465,15.862282752990723,12.136886596679688,5.8429999351501465
2010-07-30 00:00:00,7.83159065246582,15.886012077331543,12.133382797241211,5.894499778747559
2010-08-02 00:00:00,7.9716291427612305,16.0327091217041,12.272522926330566,6.003499984741211
2010-08-03 00:00:00,7.97406530380249,15.769515991210938,12.258008003234863,6.120999813079834
2010-08-04 00:00:00,8.006025314331055,15.963678359985352,12.670671463012695,6.379000186920166
2010-08-05 00:00:00,7.967067241668701,15.976611137390137,12.715214729309082,6.391499996185303
2010-08-06 00:00:00,7.918048858642578,15.95504379272461,12.518017768859863,6.415999889373779
2010-08-09 00:00:00,7.968586444854736,15.98956298828125,12.646395683288574,6.441500186920166
2010-08-10 00:00:00,7.897344589233398,15.944257736206055,12.605355262756348,6.5
2010-08-11 00:00:00,7.616658687591553,15.549483299255371,12.305806159973145,6.29449987411499
2010-08-12 00:00:00,7.665369510650635,15.428668022155762,12.312562942504883,6.328000068664551
2010-08-13 00:00:00,7.583475112915039,15.225889205932617,12.170921325683594,6.234499931335449
2010-08-16 00:00:00,7.539026260375977,15.32944107055664,12.151902198791504,6.303500175476074
2010-08-17 00:00:00,7.670848369598389,15.469664573669434,12.275275230407715,6.442999839782715
2010-08-18 00:00:00,7.704334735870361,15.583998680114746,12.065815925598145,6.482500076293945
2010-08-19 00:00:00,7.607223033905029,15.389845848083496,11.71096134185791,6.378499984741211
2010-08-20 00:00:00,7.599912643432617,15.372587203979492,11.56206226348877,6.388000011444092
2010-08-23 00:00:00,7.483010292053223,15.305710792541504,11.613363265991211,6.329999923706055
2010-08-24 00:00:00,7.304306983947754,15.111557960510254,11.296046257019043,6.226500034332275
2010-08-25 00:00:00,7.394420146942139,15.128817558288574,11.376876831054688,6.34250020980835
2010-08-26 00:00:00,7.314962387084961,15.184903144836426,11.285785675048828,6.243000030517578
2010-08-27 00:00:00,7.355756759643555,15.303556442260742,11.482232093811035,6.331999778747559
2010-08-30 00:00:00,7.382547378540039,15.17842960357666,11.32857894897461,6.189499855041504
2010-08-31 00:00:00,7.400814056396484,15.100775718688965,11.261761665344238,6.241499900817871
2010-09-01 00:00:00,7.620919704437256,15.56026554107666,11.519769668579102,6.624499797821045
2010-09-02 00:00:00,7.676933288574219,15.798456192016602,11.59109115600586,6.760499954223633
2010-09-03 00:00:00,7.877866268157959,16.077787399291992,11.769268989562988,6.939499855041504
2010-09-07 00:00:00,7.848636627197266,16.027982711791992,11.621622085571289,6.861000061035156
2010-09-08 00:00:00,8.004203796386719,16.053966522216797,11.776275634765625,6.956999778747559
2010-09-09 00:00:00,8.008770942687988,16.006330490112305,11.91641616821289,7.019000053405762
2010-09-10 00:00:00,8.019122123718262,15.969524383544922,11.915414810180664,7.122000217437744
2010-09-13 00:00:00,8.12962818145752,16.1708984375,12.068819046020508,7.253499984741211
2010-09-14 00:00:00,8.160684585571289,16.29865074157715,12.022772789001465,7.287499904632568
2010-09-15 00:00:00,8.226438522338867,16.57798957824707,12.028027534484863,7.272500038146973
2010-09-16 00:00:00,8.419758796691895,16.595308303833008,12.038538932800293,7.406499862670898
2010-09-17 00:00:00,8.38322639465332,16.729562759399414,12.266016006469727,7.415999889373779
2010-09-20 00:00:00,8.622513771057129,16.96991539001465,12.719719886779785,7.565000057220459
2010-09-21 00:00:00,8.638949394226074,16.822675704956055,12.849349021911621,7.536499977111816
2010-09-22 00:00:00,8.760116577148438,16.740375518798828,12.91291332244873,7.5914998054504395
2010-09-23 00:00:00,8.795735359191895,16.81834602355957,12.849849700927734,7.642499923706055
2010-09-24 00:00:00,8.89924144744873,17.229761123657227,13.19544506072998,8.036499977111816
2010-09-27 00:00:00,8.86392879486084,17.130149841308594,13.273524284362793,7.968500137329102
2010-09-28 00:00:00,8.733017921447754,17.461448669433594,13.192441940307617,7.985000133514404
2010-09-29 00:00:00,8.74854564666748,17.30770492553711,13.20545482635498,7.94950008392334
2010-09-30 00:00:00,8.638344764709473,17.353178024291992,13.15790843963623,7.853000164031982
2010-10-01 00:00:00,8.600895881652832,17.377002716064453,13.153654098510742,7.685500144958496
2010-10-04 00:00:00,8.482775688171387,17.296884536743164,13.071822166442871,7.769499778747559
2010-10-05 00:00:00,8.796341896057129,17.604368209838867,13.469219207763672,8.043499946594238
2010-10-06 00:00:00,8.803956031799316,17.606525421142578,13.372121810913086,7.769999980926514
2010-10-07 00:00:00,8.804865837097168,17.537240982055664,13.263513565063477,7.813499927520752
2010-10-08 00:00:00,8.952518463134766,17.76459503173828,13.422171592712402,7.777500152587891
2010-10-11 00:00:00,8.991790771484375,17.751605987548828,13.48448371887207,7.651500225067139
2010-10-12 00:00:00,9.088600158691406,17.73212242126465,13.548297882080078,7.823999881744385
2010-10-13 00:00:00,9.137310028076172,17.76026725769043,13.59609603881836,7.758500099182129
2010-10-14 00:00:00,9.203371047973633,17.70614242553711,13.536787033081055,7.776500225067139
2010-10-15 00:00:00,9.581787109375,17.755937576293945,15.051301002502441,8.232000350952148
2010-10-18 00:00:00,9.68103313446045,17.682315826416016,15.458208084106445,8.178000450134277
2010-10-19 00:00:00,9.421956062316895,17.480934143066406,15.21096134185791,7.933499813079834
2010-10-20 00:00:00,9.453619003295898,17.591373443603516,15.214715003967285,7.933499813079834
2010-10-21 00:00:00,9.422871589660645,17.779762268066406,15.315065383911133,8.248499870300293
2010-10-22 00:00:00,9.360459327697754,17.738615036010742,15.32857894897461,8.456500053405762
2010-10-25 00:00:00,9.40217113494873,17.76676368713379,15.42792797088623,8.449999809265137
2010-10-26 00:00:00,9.378120422363281,17.716962814331055,15.480480194091797,8.4975004196167
2010-10-27 00:00:00,9.37142276763916,17.5458984375,15.427177429199219,8.375499725341797
2010-10-28 00:00:00,9.292572975158691,17.56321907043457,15.47998046875,8.342000007629395
2010-10-29 00:00:00,9.162883758544922,17.634685516357422,15.357857704162598,8.261500358581543
2010-11-01 00:00:00,9.26030158996582,17.561059951782227,15.390390396118164,8.128999710083008
2010-11-02 00:00:00,9.417998313903809,17.701807022094727,15.405405044555664,8.230500221252441
2010-11-03 00:00:00,9.522723197937012,17.719125747680664,15.52001953125,8.423500061035156
2010-11-04 00:00:00,9.689251899719238,18.061254501342773,15.622371673583984,8.446499824523926
2010-11-05 00:00:00,9.654545783996582,18.21282958984375,15.642642974853516,8.53849983215332
2010-11-08 00:00:00,9.699909210205078,18.104557037353516,15.684934616088867,8.599499702453613
2010-11-09 00:00:00,9.622579574584961,18.01578140258789,15.636136054992676,8.513500213623047
2010-11-10 00:00:00,9.681944847106934,18.163028717041016,15.5875883102417,8.666500091552734
2010-11-11 00:00:00,9.639931678771973,18.117555618286133,15.445195198059082,8.518500328063965
2010-11-12 00:00:00,9.377508163452148,17.890193939208984,15.097347259521484,8.284000396728516
2010-11-15 00:00:00,9.347373008728027,17.712631225585938,14.901652336120605,7.945000171661377
2010-11-16 00:00:00,9.181452751159668,17.433303833007812,14.6076078414917,7.888999938964844
2010-11-17 00:00:00,9.148269653320312,17.62385368347168,14.603352546691895,7.917500019073486
2010-11-18 00:00:00,9.389688491821289,17.857711791992188,14.928929328918457,8.208499908447266
2010-11-19 00:00:00,9.337936401367188,18.58094024658203,14.78553581237793,8.241000175476074
2010-11-22 00:00:00,9.539772987365723,18.604761123657227,14.795294761657715,8.519499778747559
2010-11-23 00:00:00,9.398818016052246,18.461849212646484,14.589839935302734,8.40999984741211
2010-11-24 00:00:00,9.583613395690918,18.736846923828125,14.889139175415039,8.862500190734863
2010-11-26 00:00:00,9.589701652526855,18.613422393798828,14.764764785766602,8.859999656677246
2010-11-29 00:00:00,9.646632194519043,18.440200805664062,14.567317008972168,8.974499702453613
2010-11-30 00:00:00,9.472493171691895,18.650232315063477,13.906657218933105,8.770000457763672
2010-12-01 00:00:00,9.632323265075684,18.977203369140625,14.122873306274414,8.827500343322754
2010-12-02 00:00:00,9.685599327087402,19.085851669311523,14.309809684753418,8.826499938964844
2010-12-03 00:00:00,9.663984298706055,19.020660400390625,14.339339256286621,8.784000396728516
2010-12-06 00:00:00,9.746485710144043,19.064125061035156,14.473472595214844,8.90250015258789
2010-12-07 00:00:00,9.687426567077637,18.946775436401367,14.693193435668945,8.838500022888184
2010-12-08 00:00:00,9.772668838500977,18.975027084350586,14.778278350830078,8.814499855041504
2010-12-09 00:00:00,9.734609603881836,19.00762176513672,14.802302360534668,8.742500305175781
2010-12-10 00:00:00,9.758965492248535,19.079330444335938,14.820070266723633,8.781000137329102
2010-12-13 00:00:00,9.792756080627441,19.390077590942383,14.880379676818848,8.712499618530273
2010-12-14 00:00:00,9.750746726989746,19.400951385498047,14.887638092041016,8.696999549865723
2010-12-15 00:00:00,9.752878189086914,19.24883460998535,14.772272109985352,8.778499603271484
2010-12-16 00:00:00,9.779972076416016,19.390077590942383,14.807558059692383,8.902000427246094
2010-12-17 00:00:00,9.76048755645752,19.568267822265625,14.784785270690918,8.878999710083008
2010-12-20 00:00:00,9.809197425842285,19.616077423095703,14.891390800476074,9.16450023651123
2010-12-21 00:00:00,9.869779586791992,20.057201385498047,15.091841697692871,9.237500190734863
2010-12-22 00:00:00,9.899005889892578,18.894628524780273,15.1524019241333,9.23799991607666
2010-12-23 00:00:00,9.851513862609863,18.699047088623047,15.120870590209961,9.129500389099121
2010-12-27 00:00:00,9.884394645690918,18.651247024536133,15.074575424194336,9.107000350952148
2010-12-28 00:00:00,9.908446311950684,18.75989532470703,14.987988471984863,9.054499626159668
2010-12-29 00:00:00,9.902963638305664,18.5295467376709,15.040040016174316,9.168499946594238
2010-12-30 00:00:00,9.853342056274414,18.636032104492188,14.986486434936523,9.137499809265137
2010-12-31 00:00:00,9.819854736328125,18.562149047851562,14.864113807678223,9.0
2011-01-03 00:00:00,10.0332612991333,18.707746505737305,15.123873710632324,9.211000442504883
2011-01-04 00:00:00,10.085624694824219,18.247058868408203,15.06806755065918,9.250499725341797
2011-01-05 00:00:00,10.16812801361084,18.3665771484375,15.241991996765137,9.371000289916992
2011-01-06 00:00:00,10.159906387329102,18.201425552368164,15.352852821350098,9.293000221252441
2011-01-07 00:00:00,10.232669830322266,18.151445388793945,15.42642593383789,9.274499893188477
2011-01-10 00:00:00,10.425372123718262,18.2905216217041,15.370620727539062,9.234000205993652
2011-01-11 00:00:00,10.400716781616211,18.25792694091797,15.415665626525879,9.217000007629395
2011-01-12 00:00:00,10.485347747802734,18.194900512695312,15.437187194824219,9.204000473022461
2011-01-13 00:00:00,10.52370548248291,17.94066047668457,15.432682991027832,9.27649974822998
2011-01-14 00:00:00,10.608948707580566,18.2687931060791,15.62012004852295,9.4375
2011-01-18 00:00:00,10.370575904846191,18.266616821289062,16.006757736206055,9.5625
2011-01-19 00:00:00,10.315476417541504,18.179697036743164,15.80955982208252,9.343500137329102
2011-01-20 00:00:00,10.127942085266113,18.051485061645508,15.684934616088867,9.097999572753906
2011-01-21 00:00:00,9.946495056152344,17.884159088134766,15.311060905456543,8.871000289916992
2011-01-24 00:00:00,10.273157119750977,17.962392807006836,15.292291641235352,8.842499732971191
2011-01-25 00:00:00,10.393409729003906,18.010190963745117,15.513262748718262,8.835000038146973
2011-01-26 00:00:00,10.467998504638672,18.25358009338379,15.42792797088623,8.769499778747559
2011-01-27 00:00:00,10.44851303100586,17.986297607421875,15.435185432434082,9.22249984741211
2011-01-28 00:00:00,10.232057571411133,17.70162010192871,15.039790153503418,8.557000160217285
2011-01-31 00:00:00,10.33008861541748,17.92327308654785,15.02402400970459,8.482000350952148
2011-02-01 00:00:00,10.503914833068848,18.155794143676758,15.291291236877441,8.605500221252441
2011-02-02 00:00:00,10.482304573059082,18.234024047851562,15.315315246582031,8.67650032043457
2011-02-03 00:00:00,10.455516815185547,18.21011734008789,15.26901912689209,8.685500144958496
2011-02-04 00:00:00,10.54866886138916,18.63169288635254,15.289790153503418,8.796500205993652
2011-02-07 00:00:00,10.712457656860352,18.796844482421875,15.372623443603516,8.821499824523926
2011-02-08 00:00:00,10.813531875610352,18.842470169067383,15.474974632263184,9.152999877929688
2011-02-09 00:00:00,10.903640747070312,18.959827423095703,15.42792797088623,9.265000343322754
2011-02-10 00:00:00,10.793436050415039,18.85986328125,15.42642593383789,9.310500144958496
2011-02-11 00:00:00,10.863761901855469,18.733821868896484,15.628128051757812,9.462499618530273
2011-02-14 00:00:00,10.934694290161133,18.638208389282227,15.71946907043457,9.520999908447266
2011-02-15 00:00:00,10.956611633300781,18.59039878845215,15.619368553161621,9.451499938964844
2011-02-16 00:00:00,11.054949760437012,18.63386344909668,15.621121406555176,9.331000328063965
2011-02-17 00:00:00,10.907901763916016,18.696884155273438,15.647147178649902,9.387999534606934
2011-02-18 00:00:00,10.672273635864258,19.300979614257812,15.767767906188965,9.324999809265137
2011-02-22 00:00:00,10.308473587036133,18.955472946166992,15.27052116394043,9.020999908447266
2011-02-23 00:00:00,10.430549621582031,18.729473114013672,15.298297882080078,8.833999633789062
2011-02-24 00:00:00,10.438467025756836,18.80118751525879,15.235735893249512,8.887499809265137
2011-02-25 00:00:00,10.599206924438477,19.11844825744629,15.266265869140625,8.862000465393066
2011-02-28 00:00:00,10.752949714660645,19.346616744995117,15.350350379943848,8.66450023651123
2011-03-01 00:00:00,10.634217262268066,19.057600021362305,15.03403377532959,8.472000122070312
2011-03-02 00:00:00,10.719759941101074,19.19450569152832,15.034785270690918,8.60099983215332
2011-03-03 00:00:00,10.946264266967773,19.591394424438477,15.254254341125488,8.63949966430664
2011-03-04 00:00:00,10.959660530090332,19.600116729736328,15.03053092956543,8.583499908447266
2011-03-07 00:00:00,10.818401336669922,19.39076805114746,14.806305885314941,8.454000473022461
2011-03-08 00:00:00,10.830578804016113,19.44964599609375,14.822572708129883,8.344499588012695
2011-03-09 00:00:00,10.73042106628418,19.39731216430664,14.809059143066406,8.452500343322754
2011-03-10 00:00:00,10.553849220275879,19.229400634765625,14.522022247314453,8.307000160217285
2011-03-11 00:00:00,10.71580696105957,19.00914764404297,14.432182312011719,8.403499603271484
2011-03-14 00:00:00,10.76360034942627,18.7997989654541,14.26401424407959,8.33650016784668
